age,fnlwgt,education,education.num,marital.status,occupation,capital.gain,capital.loss,hours.per.week,is_US,is_White,is_Male,income
31,177675,12,13,5,13,0,0,40,1,1,1,1
28,356555,9,10,5,12,0,0,48,1,1,1,0
27,79787,13,14,0,12,0,0,25,1,1,0,0
58,279878,13,14,5,12,0,0,40,1,1,1,1
38,146091,15,16,5,12,99999,0,36,1,1,0,1
35,343403,9,10,0,11,0,0,40,1,1,0,0
41,371382,9,10,5,12,0,0,40,1,0,1,1
50,32372,8,9,5,4,0,0,30,1,1,1,0
18,92008,8,9,0,1,0,0,28,1,1,0,0
74,84197,13,14,3,11,0,0,10,1,1,0,0
44,118536,4,5,5,2,0,0,40,1,0,1,0
66,263637,5,6,5,7,0,0,40,1,1,1,0
33,202729,12,13,5,10,0,0,40,1,1,1,1
23,196508,9,10,0,1,0,0,40,1,0,0,0
38,238397,12,13,3,6,0,0,24,1,1,0,0
38,203836,2,3,0,5,0,0,40,1,1,1,0
52,153064,9,10,5,12,0,0,40,1,1,1,1
52,134854,8,9,5,12,0,0,40,1,1,1,1
38,187748,12,13,5,13,0,0,40,1,1,1,1
29,182344,8,9,1,0,0,0,40,1,0,1,0
25,171818,12,13,0,12,0,0,40,1,1,0,0
58,216851,4,5,0,1,0,0,40,0,1,1,0
47,183522,9,10,5,12,0,0,40,1,0,0,1
33,176992,13,14,5,13,0,0,40,1,1,1,1
27,251905,10,11,0,12,0,0,50,1,1,1,0
24,236769,3,4,5,10,0,0,40,1,1,1,0
57,226875,3,4,5,11,0,0,50,1,1,1,0
22,273734,8,9,0,4,0,0,20,1,1,1,0
24,190968,8,9,5,11,0,0,48,1,1,1,0
27,160786,6,7,2,10,0,0,45,0,1,1,0
50,283676,9,10,5,10,0,0,40,1,1,1,1
38,172855,12,13,5,13,0,1887,40,1,0,0,1
57,190561,8,9,3,1,0,0,30,1,0,0,0
18,99219,6,7,0,11,0,0,15,1,1,0,0
69,61958,8,9,5,10,1424,0,6,1,1,1,0
60,39352,3,4,0,5,0,0,48,1,1,1,1
33,183612,8,9,5,2,0,0,40,1,1,1,1
40,100292,8,9,5,11,0,0,52,1,1,1,1
55,141807,12,13,5,12,0,0,40,1,1,1,1
55,67433,8,9,5,12,0,0,60,1,1,1,0
39,347960,14,15,0,13,14084,0,35,1,1,0,1
31,217460,8,9,3,10,0,0,45,1,1,1,0
35,255702,8,9,0,0,0,0,27,1,1,0,0
48,107682,8,9,4,2,0,0,10,1,1,0,0
20,526734,8,9,0,3,0,0,30,1,1,0,0
24,23438,10,11,0,3,0,0,30,1,1,1,1
56,174533,12,13,0,12,0,0,45,1,1,0,1
30,53285,8,9,5,11,0,0,52,1,1,1,1
28,254989,6,7,0,11,0,0,40,1,1,1,0
42,76487,8,9,5,3,0,0,45,1,1,1,0
29,405083,8,9,0,11,0,0,40,1,1,1,0
41,92733,8,9,5,10,0,0,40,1,1,1,1
37,151835,14,15,5,11,0,0,45,1,1,1,1
30,206322,8,9,5,5,0,0,73,1,1,1,1
40,136986,9,10,5,2,0,0,50,1,1,1,1
26,159732,8,9,4,5,0,0,40,1,1,1,0
41,29762,8,9,5,10,0,0,52,1,1,1,1
33,220939,8,9,5,11,7298,0,45,1,1,1,1
62,210142,10,11,5,12,0,0,50,1,1,1,1
58,138285,11,12,5,10,0,1740,40,1,1,1,0
44,69333,12,13,5,10,0,0,50,1,1,1,1
46,201865,14,15,5,13,0,0,60,1,1,1,1
58,210563,8,9,5,11,15024,0,35,1,1,0,1
55,138594,8,9,5,12,0,1977,45,1,1,1,1
48,105808,4,5,4,5,0,0,40,1,1,1,1
27,359155,12,13,5,13,0,0,40,1,1,0,1
55,174662,8,9,5,5,0,0,32,1,1,1,0
40,140559,8,9,5,6,0,0,45,1,1,0,0
36,208358,14,15,3,13,99999,0,45,1,1,1,1
26,282142,10,11,5,12,0,0,40,1,1,0,0
54,466502,3,4,4,0,0,0,30,1,1,1,0
36,32334,10,11,5,12,0,0,50,1,1,0,1
32,113364,12,13,0,13,0,0,40,1,1,1,1
40,177083,13,14,0,12,0,0,35,1,1,0,0
25,217006,6,7,5,2,0,0,40,1,1,1,0
46,150499,11,12,5,10,0,0,40,1,1,1,0
42,339671,12,13,1,13,8614,0,45,1,1,0,1
24,34568,10,11,0,5,0,0,40,1,1,1,0
46,192323,9,10,5,7,0,0,38,1,1,1,1
51,127149,6,7,5,4,0,0,45,1,1,1,1
76,98695,9,10,3,3,0,0,20,1,1,0,0
46,243190,8,9,5,3,7688,0,40,1,1,0,1
21,176178,9,10,0,11,0,0,16,1,1,0,0
53,105478,12,13,5,12,0,2415,40,1,1,1,1
54,30908,3,4,5,4,0,0,60,1,1,1,0
39,164866,8,9,5,2,0,0,42,1,1,1,1
27,214858,12,13,0,11,0,0,40,1,1,1,0
52,195462,8,9,5,4,0,0,98,1,1,1,1
34,381153,8,9,5,12,0,0,40,1,1,1,1
41,227644,8,9,5,5,0,0,50,1,1,1,0
36,99374,9,10,3,10,0,0,40,1,1,1,0
45,144940,13,14,3,13,0,0,40,1,0,0,0
28,52603,12,13,5,11,0,0,50,1,1,1,1
48,118023,14,15,3,11,0,0,13,1,1,1,0
21,238917,2,3,5,0,0,0,40,0,1,1,0
47,193047,15,16,5,12,99999,0,50,1,1,1,1
39,248694,8,9,0,10,0,0,60,1,1,1,0
38,226106,9,10,0,3,0,0,40,1,0,0,0
47,190072,9,10,5,10,0,0,40,0,1,1,1
49,102359,4,5,4,1,0,2231,40,1,1,1,1
49,67001,8,9,5,5,0,0,40,1,1,1,0
51,341548,9,10,3,3,0,0,40,1,1,0,0
19,231972,6,7,0,3,0,0,20,1,1,0,0
30,189759,12,13,0,11,0,0,40,1,1,1,0
51,91137,4,5,0,0,0,0,40,1,0,0,0
34,117963,12,13,5,10,0,0,40,1,1,1,1
63,181561,9,10,3,12,0,0,50,1,1,1,0
45,119904,8,9,3,9,0,0,50,1,1,0,1
21,194096,9,10,0,0,0,0,40,1,1,0,0
53,100029,15,16,5,13,0,0,40,1,1,1,1
43,104660,13,14,4,12,4934,0,40,1,1,1,1
45,88564,9,10,5,12,7688,0,40,1,1,1,1
36,160728,8,9,5,2,0,0,60,1,1,1,0
46,236827,4,5,2,0,0,0,40,1,0,0,0
37,421633,13,14,0,12,0,0,40,1,0,0,1
59,141326,10,11,3,13,0,0,50,1,1,1,1
36,361888,8,9,5,5,0,0,45,1,1,1,1
20,224217,8,9,0,5,0,0,40,1,1,1,0
33,100882,13,14,0,12,0,0,40,1,1,1,1
33,109996,11,12,1,13,0,0,40,1,1,0,0
55,144071,6,7,5,12,0,0,45,1,1,1,0
19,102723,9,10,0,3,0,0,40,1,1,0,0
36,224947,12,13,0,13,0,0,40,1,1,1,0
55,118993,9,10,2,12,0,0,10,1,1,0,0
38,261241,9,10,5,3,0,0,45,1,1,1,1
45,144579,12,13,5,13,0,0,40,1,1,1,1
39,99527,8,9,5,10,0,0,40,1,1,1,1
62,153148,8,9,3,0,0,0,84,1,1,0,0
48,38950,12,13,5,12,15024,0,50,1,1,1,1
32,240979,9,10,5,10,0,0,60,1,1,1,1
62,185503,12,13,5,13,0,0,50,1,1,1,1
24,51799,8,9,5,3,0,0,40,1,0,0,0
44,203761,9,10,5,12,0,0,45,1,1,1,1
34,209101,12,13,5,12,5178,0,55,1,1,1,1
47,168283,12,13,5,13,0,0,40,1,1,1,1
54,220055,12,13,4,11,0,0,40,1,1,0,0
24,141040,9,10,0,3,0,0,40,1,0,0,0
23,105617,4,5,0,5,0,0,40,1,1,1,0
22,229456,8,9,0,3,0,0,38,1,0,0,0
71,229110,8,9,4,12,0,0,33,1,1,0,0
33,161942,12,13,0,3,1055,0,40,1,1,0,0
38,238342,12,13,5,11,7688,0,42,1,1,1,1
19,119964,8,9,0,10,0,0,15,1,1,0,0
59,171328,5,6,4,0,0,0,30,1,0,0,0
37,280966,9,10,5,2,0,0,50,1,1,1,1
25,185942,13,14,0,13,0,0,40,1,1,0,1
33,100135,8,9,5,3,0,1740,25,1,1,0,0
32,263908,12,13,5,13,0,0,40,1,1,1,0
38,65390,11,12,5,10,0,0,45,1,1,1,0
37,415847,12,13,5,13,0,0,40,1,1,1,1
37,205359,9,10,5,12,0,0,15,1,1,0,0
88,68539,9,10,3,3,0,0,40,1,1,0,0
37,181705,10,11,5,10,0,0,40,1,1,1,0
36,128757,12,13,5,0,7298,0,36,1,0,1,1
34,113530,12,13,5,12,0,0,40,1,1,1,0
39,153976,9,10,5,2,0,0,40,1,1,1,0
25,182809,8,9,5,10,7298,0,40,1,1,1,1
17,99175,6,7,0,0,0,0,20,1,1,0,0
29,136985,11,12,0,9,0,0,40,1,1,1,0
33,117963,12,13,5,12,0,0,40,1,1,1,1
38,203138,12,13,5,3,0,0,50,1,1,0,1
35,252897,11,12,0,3,14344,0,40,1,1,0,1
22,216129,8,9,0,3,0,0,40,1,1,1,0
31,223212,8,9,5,0,0,0,40,0,1,1,0
25,152035,8,9,0,3,0,0,40,1,1,0,0
23,252153,9,10,0,0,0,0,28,1,1,0,0
58,280519,8,9,3,0,0,0,40,1,0,1,0
46,128796,12,13,5,12,0,0,44,1,1,1,1
39,106347,9,10,3,11,0,0,47,1,1,1,0
29,632593,8,9,5,10,0,0,40,1,0,1,0
40,119101,9,10,5,10,5178,0,40,1,1,1,1
44,469454,10,11,5,7,7298,0,48,1,1,1,1
44,199031,9,10,3,5,0,1380,40,1,1,1,0
47,171095,11,12,5,3,0,0,35,1,1,0,1
39,165743,9,10,5,10,0,0,45,1,1,1,1
40,146908,8,9,5,13,0,1902,40,1,1,1,1
28,241895,8,9,5,11,0,1628,40,1,1,1,0
48,54190,14,15,5,13,15024,0,40,1,1,1,1
42,104663,15,16,0,12,0,0,40,0,1,0,1
57,37345,14,15,5,13,0,0,36,1,1,1,1
46,98637,12,13,5,12,7298,0,50,1,1,1,1
31,210164,8,9,5,12,0,0,40,1,1,1,1
35,152375,8,9,0,11,0,0,45,1,1,1,0
25,334267,9,10,5,12,0,0,40,1,1,1,1
40,26892,12,13,5,3,0,0,40,1,1,1,1
41,37997,7,8,3,5,0,0,84,1,1,1,1
34,223267,8,9,0,12,0,0,50,1,1,1,0
48,108557,12,13,5,9,99999,0,40,1,1,0,1
51,185283,9,10,5,12,0,0,45,1,1,1,1
44,691903,13,14,5,13,0,0,60,1,0,1,1
24,163665,12,13,0,0,0,0,40,1,1,0,0
57,212448,12,13,3,12,0,0,45,1,1,0,1
35,152909,12,13,5,12,0,1887,45,1,1,1,1
25,456618,3,4,0,2,0,0,40,0,1,1,0
25,197036,5,6,0,10,0,0,40,1,1,1,0
25,263300,8,9,0,4,0,0,50,1,1,1,0
52,117674,9,10,5,12,0,0,40,1,1,1,1
48,175070,8,9,3,12,0,2258,40,1,1,0,1
24,424494,12,13,5,13,0,0,30,1,1,1,0
21,185357,8,9,0,3,0,0,50,1,1,1,0
38,185325,8,9,5,1,0,0,40,1,1,1,1
63,111963,9,10,5,13,0,0,16,1,1,1,0
25,236242,14,15,0,13,0,0,30,1,1,0,0
31,219619,8,9,0,11,0,0,48,1,1,1,0
63,97855,13,14,5,12,0,0,50,1,1,1,1
36,185325,8,9,0,0,0,0,37,1,1,1,0
36,110791,11,12,2,3,0,0,40,1,1,0,0
60,53707,8,9,5,13,0,0,40,1,1,1,1
48,313925,11,12,5,13,0,0,30,1,1,0,1
36,283122,8,9,5,4,0,1902,60,1,1,1,1
49,134797,9,10,3,3,0,0,40,1,1,1,0
29,87523,8,9,0,11,0,0,40,1,1,0,0
44,323790,12,13,5,7,0,0,40,1,1,1,1
29,100563,8,9,0,5,0,0,40,1,0,1,0
50,191130,10,11,5,7,0,0,40,1,1,1,1
36,181589,12,13,0,3,0,0,32,0,1,0,0
60,138502,12,13,5,7,7298,0,48,1,1,1,1
38,66686,10,11,5,2,0,0,40,1,1,1,1
72,165622,9,10,4,3,0,0,25,1,1,0,0
59,268840,9,10,5,3,0,0,16,1,1,0,1
25,231016,13,14,0,13,4650,0,37,1,1,0,0
44,121874,9,10,3,11,0,0,55,1,1,1,1
20,279763,6,7,0,10,0,0,25,1,0,1,0
37,497300,8,9,0,0,0,0,40,1,0,1,0
29,293073,12,13,0,11,0,0,50,1,1,1,1
32,379412,10,11,5,10,0,0,40,1,1,1,0
48,181307,8,9,5,10,0,0,60,1,1,1,1
44,207578,12,13,5,13,0,0,35,1,1,1,1
42,171424,12,13,5,9,7298,0,45,1,1,1,1
51,138251,8,9,5,5,0,0,60,1,1,1,0
41,36999,13,14,5,13,0,0,75,1,1,1,1
60,166330,8,9,5,0,99999,0,40,1,1,0,1
35,179668,9,10,5,13,0,0,40,1,1,1,1
40,49249,12,13,5,12,0,0,50,1,1,1,1
32,174215,12,13,0,12,0,0,60,1,1,0,0
31,176831,5,6,3,11,0,0,40,1,1,0,0
44,45093,8,9,5,4,0,0,70,1,1,1,0
40,123306,10,11,5,13,0,0,40,1,1,1,1
35,49657,12,13,5,13,7298,0,40,1,1,1,1
29,150717,10,11,0,12,0,0,40,1,1,1,0
39,343476,12,13,5,13,15024,0,50,0,1,1,1
58,78104,9,10,5,12,7298,0,60,1,1,1,1
44,104973,13,14,5,4,0,0,40,1,1,1,1
25,151810,8,9,0,2,0,0,28,1,0,1,0
25,21472,9,10,0,0,0,0,22,1,1,0,0
42,96524,12,13,5,11,0,0,40,1,1,1,1
54,200960,12,13,5,11,0,0,50,1,1,1,1
46,90042,9,10,5,10,0,0,40,1,1,1,1
36,36423,8,9,5,5,0,0,25,1,1,1,1
43,99185,8,9,3,3,0,0,58,1,1,0,0
39,403489,6,7,3,5,0,0,40,1,1,1,0
39,179731,13,14,5,12,0,2415,65,1,1,0,1
20,164922,8,9,0,10,0,0,40,1,1,1,0
39,379350,5,6,5,10,0,0,40,1,1,1,0
20,203240,4,5,0,11,0,0,32,1,1,0,0
43,293176,12,13,5,11,0,0,40,1,1,1,1
22,117363,12,13,0,3,0,0,35,1,1,0,0
28,153291,8,9,0,3,0,0,35,1,1,0,0
61,243493,8,9,5,0,0,0,12,1,0,1,0
29,205903,8,9,0,0,0,0,40,1,1,1,0
44,379919,11,12,5,4,0,0,60,1,1,1,1
25,267012,10,11,0,11,0,0,45,1,1,1,0
45,102147,10,11,3,12,0,0,40,1,1,1,1
37,152909,10,11,5,3,7688,0,40,1,1,1,1
55,276229,8,9,4,11,0,0,38,1,1,0,0
57,51016,8,9,5,12,0,0,60,1,1,1,1
51,172046,13,14,5,12,0,1977,50,1,1,1,1
27,194472,8,9,0,6,0,0,60,1,1,0,0
59,325732,8,9,5,12,0,1902,52,1,1,1,1
55,170287,9,10,5,13,0,0,40,0,1,1,1
35,176756,7,8,5,0,0,0,40,1,0,1,0
37,193689,10,11,5,2,0,0,42,1,1,1,1
28,278073,8,9,0,2,0,0,30,1,0,1,0
40,272960,11,12,5,9,0,0,42,1,1,1,1
34,149368,14,15,5,13,0,0,40,1,1,1,1
55,199067,6,7,5,2,0,0,32,1,1,1,0
41,82049,8,9,5,10,0,0,40,1,1,1,1
40,198790,6,7,5,2,0,0,30,1,1,1,0
37,128715,12,13,5,12,0,0,60,1,1,1,1
40,308027,8,9,4,0,0,0,40,1,0,0,0
24,95552,8,9,0,9,0,0,40,1,1,1,0
68,211162,8,9,5,12,0,0,40,1,1,1,0
54,392286,11,12,5,11,0,0,50,1,1,1,1
57,437727,13,14,5,13,0,1977,45,1,1,1,1
32,391874,8,9,5,10,0,0,40,1,1,1,0
42,52781,13,14,5,13,0,1902,40,1,1,1,1
61,221884,9,10,5,3,0,0,50,1,1,1,1
53,151411,12,13,5,13,0,0,45,1,1,1,1
48,328606,14,15,3,13,14084,0,63,1,1,1,1
49,186539,13,14,5,7,0,0,40,1,1,1,1
27,214702,14,15,5,13,0,0,42,1,1,1,1
53,188644,2,3,5,0,0,0,40,0,1,1,0
34,242361,9,10,5,13,0,0,50,1,0,1,0
23,148948,9,10,0,12,0,0,45,1,1,1,0
19,250818,9,10,0,3,0,0,40,1,1,1,0
47,379118,3,4,5,10,0,0,60,1,0,1,1
22,317019,9,10,0,0,0,0,30,1,1,0,0
32,173351,8,9,5,10,0,0,48,1,1,1,0
43,350661,14,15,2,9,0,0,50,0,1,1,1
19,146679,9,10,0,12,0,0,30,1,0,1,0
54,154785,12,13,3,12,0,0,50,1,1,1,0
43,197069,12,13,5,13,0,0,40,0,1,1,1
44,182616,10,11,5,9,0,0,40,1,1,1,1
47,278322,9,10,5,13,7688,0,40,1,1,1,1
33,615893,13,14,5,5,0,0,40,0,0,1,0
55,156797,9,10,3,2,0,0,40,1,1,0,0
25,73895,8,9,0,0,0,0,10,1,1,0,0
38,312232,9,10,5,11,0,0,50,1,1,1,1
73,147551,9,10,5,13,0,2174,50,1,1,1,1
34,107793,8,9,5,10,0,0,40,0,1,1,1
18,189487,9,10,0,11,0,0,35,1,1,0,0
49,180899,13,14,3,12,0,1755,45,1,1,1,1
53,167033,9,10,0,12,0,0,40,1,0,0,0
66,249043,12,13,5,11,5556,0,26,1,1,1,1
31,94235,12,13,5,10,0,0,46,1,1,1,0
38,165930,9,10,5,12,0,0,50,1,1,1,0
40,77247,7,8,5,10,0,0,50,1,1,1,1
24,43475,12,13,0,13,0,0,40,1,1,1,0
45,304973,8,9,5,7,0,0,78,1,1,1,1
51,186303,12,13,5,11,0,0,40,1,1,1,1
28,31493,12,13,0,10,0,0,40,1,1,1,1
49,315984,8,9,5,2,0,0,40,1,1,1,0
60,225014,8,9,3,0,0,0,40,1,1,0,0
45,190406,14,15,3,13,25236,0,36,1,0,1,1
36,183081,9,10,0,12,0,0,40,1,1,1,0
63,275034,12,13,5,11,0,1740,35,1,1,1,0
60,220342,6,7,5,4,0,0,35,1,1,1,0
20,109952,8,9,5,9,0,0,40,1,1,1,0
54,182543,9,10,4,3,0,0,40,0,1,0,0
35,169672,9,10,5,10,0,0,40,1,1,1,0
31,240283,12,13,5,3,0,0,40,1,1,0,1
30,211654,13,14,5,13,0,0,40,1,1,1,1
47,199058,12,13,5,13,0,0,60,1,1,1,1
48,246891,14,15,5,10,0,0,60,1,1,1,0
63,194682,15,16,5,12,0,1902,50,1,1,1,1
32,90446,5,6,5,10,0,0,40,1,1,1,0
21,209955,8,9,0,10,0,0,48,1,1,1,0
56,117872,10,11,5,10,0,0,40,1,0,1,1
40,188291,14,15,5,13,0,0,40,1,1,1,1
57,170066,8,9,5,5,0,0,25,1,1,1,1
34,344073,8,9,2,3,0,0,40,1,1,1,1
42,147251,9,10,5,13,0,0,36,1,1,0,0
46,164682,10,11,2,13,0,0,40,1,1,1,0
24,201680,8,9,0,3,0,0,60,1,1,1,0
31,178449,14,15,5,13,0,0,40,1,1,1,1
50,167728,15,16,5,13,0,0,60,1,1,1,1
44,174325,13,14,5,13,7688,0,40,1,0,1,1
59,115389,9,10,5,10,0,0,36,1,1,1,0
33,256062,9,10,0,3,0,0,35,0,1,0,0
38,344480,8,9,5,10,4064,0,40,1,1,1,0
31,207505,15,16,5,13,0,1977,70,1,1,1,1
64,190660,8,9,3,10,0,0,40,1,1,1,1
48,174386,13,14,5,13,0,0,40,0,1,1,1
27,168107,12,13,5,10,0,0,40,1,1,1,0
42,190543,9,10,5,9,0,0,40,1,1,0,1
56,108276,12,13,4,0,0,0,40,1,1,0,0
43,180407,12,13,3,12,0,0,42,0,1,1,0
32,296466,13,14,0,13,0,0,60,1,1,1,0
41,184466,13,14,5,13,0,0,38,1,1,1,1
51,37237,8,9,5,4,0,0,80,1,1,1,1
36,337778,9,10,5,12,0,0,60,0,1,1,1
38,159179,9,10,5,12,0,1902,50,1,1,1,1
38,372559,9,10,5,10,0,0,40,1,0,1,0
33,594187,13,14,5,13,0,0,45,1,1,1,1
32,127895,9,10,0,12,0,0,35,1,0,0,0
20,174714,9,10,0,13,0,0,15,1,1,1,0
37,359131,8,9,3,10,0,0,48,1,1,0,0
41,47902,9,10,5,11,0,0,35,1,1,1,1
41,96741,11,12,3,11,0,0,40,1,1,1,0
34,265706,13,14,0,11,0,0,60,1,1,1,1
33,251421,11,12,3,13,0,0,50,1,1,1,0
42,24264,9,10,3,5,0,0,38,1,1,1,0
36,359249,9,10,2,3,0,0,40,1,0,1,0
22,50058,9,10,0,3,0,0,35,1,1,0,0
22,291979,6,7,2,10,0,0,40,1,1,1,0
35,268292,9,10,5,10,0,0,40,1,1,1,0
46,471990,8,9,5,5,0,0,46,1,0,1,1
45,182541,9,10,3,2,0,0,48,1,1,1,0
37,291981,8,9,3,2,0,0,40,1,1,1,0
54,35557,9,10,5,11,7298,0,50,1,1,1,1
34,177596,10,11,5,12,0,0,40,0,1,0,1
25,73839,6,7,3,11,0,0,40,1,1,0,0
31,87535,9,10,0,2,0,0,25,1,1,0,0
62,118725,8,9,5,12,20051,0,72,1,0,1,1
30,117963,12,13,5,3,0,0,40,1,1,1,1
34,191834,10,11,5,10,0,0,48,1,1,1,0
48,81513,12,13,5,12,0,0,50,1,1,1,1
24,34446,9,10,0,9,0,0,37,1,1,0,0
29,168138,12,13,5,7,0,0,40,1,1,1,1
57,103529,13,14,5,9,0,0,38,1,1,1,1
17,325171,5,6,0,0,0,0,35,1,0,1,0
30,164190,8,9,5,12,0,0,40,1,1,1,1
28,225904,14,15,0,13,0,0,40,1,1,1,0
50,31014,8,9,5,13,0,0,40,1,1,0,1
33,237833,9,10,3,9,0,0,40,1,1,0,0
50,204518,3,4,3,10,0,0,40,1,1,1,0
51,355551,8,9,0,10,0,0,45,0,1,0,0
24,130741,12,13,0,11,0,0,40,1,1,1,0
40,184105,10,11,5,10,0,0,40,1,1,1,1
22,67234,8,9,0,1,0,0,45,1,1,1,0
53,198824,12,13,0,12,0,0,40,1,1,0,0
54,183611,9,10,5,11,3137,0,50,1,1,1,0
39,38312,9,10,1,10,0,0,40,1,1,1,1
21,277530,8,9,0,12,0,0,40,1,1,0,0
64,113929,8,9,5,11,0,0,35,1,1,1,0
29,277323,8,9,0,7,0,0,45,1,1,1,0
61,176731,8,9,5,1,0,0,40,1,1,1,0
23,200677,5,6,0,2,0,0,40,1,1,0,0
41,220531,14,15,5,13,0,0,60,1,1,1,1
32,207201,12,13,0,13,0,0,45,1,1,1,1
25,91334,10,11,5,12,0,0,75,1,1,1,0
25,366207,8,9,0,5,0,0,40,1,1,1,0
46,201699,8,9,5,10,0,0,40,1,1,1,1
54,203635,8,9,5,3,7298,0,60,1,1,1,1
50,176751,13,14,3,12,0,0,80,1,1,1,1
28,421967,12,13,5,12,0,0,60,1,1,0,1
51,205100,9,10,3,11,0,0,45,1,1,0,1
24,117959,8,9,5,1,4386,0,40,1,1,1,1
45,106113,9,10,5,12,0,0,40,1,1,1,1
29,240738,8,9,5,13,0,0,40,1,1,1,1
40,403550,9,10,5,10,0,0,50,1,1,1,0
29,270421,12,13,5,10,0,0,50,1,1,1,1
52,617021,12,13,5,9,7688,0,40,1,0,1,1
25,130302,8,9,5,2,0,0,40,1,1,1,0
28,270973,11,12,0,3,0,0,40,1,1,0,0
38,77820,8,9,5,10,0,0,40,1,1,1,1
26,180246,9,10,5,12,7688,0,40,1,1,1,1
32,377836,10,11,5,12,0,0,40,1,1,1,0
66,253741,8,9,5,11,0,1825,10,1,1,1,1
56,273084,13,14,5,12,0,0,40,1,0,1,1
48,192161,12,13,3,1,0,0,43,1,1,1,0
45,189225,8,9,0,0,0,0,40,1,0,0,0
67,105216,9,10,4,13,0,0,16,1,1,0,0
49,157272,8,9,2,11,0,0,50,1,1,1,0
34,141118,13,14,3,13,0,0,60,1,1,0,1
19,356272,9,10,0,3,0,0,25,1,1,0,0
49,170871,13,14,5,12,0,0,45,1,1,1,1
22,209131,11,12,0,0,0,0,20,1,1,1,0
37,162834,8,9,5,11,0,1902,45,1,1,1,1
48,155659,10,11,5,10,7688,0,40,1,1,1,1
47,211668,8,9,5,2,0,0,40,1,0,0,1
24,165054,10,11,5,10,0,0,40,1,1,1,0
30,251120,3,4,0,10,0,0,38,1,1,1,0
46,268022,12,13,5,11,0,0,40,1,1,1,1
43,206139,12,13,5,13,0,0,50,1,1,1,1
27,115945,13,14,5,12,0,0,45,1,1,1,1
21,540712,8,9,0,0,0,1719,25,1,0,1,0
31,104509,12,13,0,11,0,0,65,1,1,0,1
46,165484,11,12,5,12,0,0,44,1,1,1,1
36,369843,8,9,5,0,0,0,50,1,1,1,0
19,104112,8,9,0,11,0,0,30,0,0,1,0
30,348592,8,9,5,2,0,0,44,1,1,1,0
51,304955,13,14,5,12,0,0,50,1,1,1,1
43,233130,12,13,3,11,0,0,40,1,1,1,1
30,208043,12,13,5,11,0,0,55,1,1,1,1
62,200332,8,9,5,2,0,0,40,1,1,1,0
52,156953,8,9,5,1,0,0,40,1,1,1,1
20,173851,9,10,0,4,0,0,40,1,1,1,0
40,102226,8,9,5,12,0,0,40,1,1,1,0
48,344415,12,13,1,13,0,0,37,1,1,1,1
46,353512,8,9,5,2,0,0,40,1,1,1,1
32,46807,8,9,5,10,99999,0,40,1,1,1,1
26,342953,8,9,2,3,0,0,40,1,0,0,0
40,177905,10,11,5,12,7688,0,44,1,1,1,1
39,150480,14,15,5,13,0,0,55,1,1,1,1
39,216256,12,13,5,12,0,0,60,0,1,1,1
51,123011,13,14,5,13,0,1977,35,1,1,1,1
60,191188,8,9,5,5,0,0,40,1,1,1,0
42,99254,11,12,5,3,0,0,40,1,0,0,1
31,108468,14,15,5,13,0,0,60,1,1,1,1
46,215943,8,9,3,13,0,0,40,1,1,0,0
51,229272,8,9,3,0,0,0,32,0,0,1,0
33,245378,5,6,5,2,0,0,40,1,1,1,0
48,296066,9,10,5,5,0,0,50,1,1,1,1
31,234537,9,10,5,10,0,0,60,1,1,1,0
22,187052,8,9,0,3,0,0,40,1,1,0,0
46,403911,8,9,5,10,0,1902,40,1,0,1,1
40,92036,8,9,5,1,0,0,40,1,1,1,1
46,94809,9,10,3,6,0,0,30,1,1,0,0
61,423297,15,16,5,13,0,0,40,1,1,1,1
17,53611,7,8,0,0,0,0,6,1,1,0,0
42,125155,8,9,5,7,0,0,90,1,1,1,0
19,307496,9,10,0,0,0,0,16,1,1,0,0
29,200511,12,13,5,11,0,0,50,1,1,1,0
49,184428,13,14,5,3,0,0,40,1,1,1,0
38,266325,12,13,5,13,0,0,32,1,1,0,1
45,281911,8,9,5,10,0,0,48,1,1,1,0
29,375482,12,13,0,13,0,0,50,0,1,1,0
47,186534,8,9,5,11,0,0,55,1,1,1,1
32,199963,6,7,5,2,0,0,40,1,1,0,0
62,186696,8,9,5,10,0,0,40,1,1,1,0
63,167501,9,10,5,13,20051,0,10,1,1,0,1
44,277488,9,10,5,2,3103,0,40,1,1,1,1
20,183594,9,10,0,1,0,0,50,1,1,1,0
27,193898,12,13,5,11,0,0,45,1,1,1,1
41,223062,9,10,2,0,0,0,40,1,0,1,0
39,184117,12,13,5,13,7688,0,20,1,1,0,1
41,182108,15,16,0,2,0,0,40,1,1,0,1
45,270842,9,10,3,0,0,0,40,1,1,0,0
29,119004,8,9,5,3,0,2179,40,1,1,0,0
23,314894,8,9,0,12,0,0,45,1,1,0,0
43,111895,12,13,5,13,0,0,50,1,1,1,1
30,191571,8,9,2,0,0,0,36,1,1,0,0
17,224073,6,7,0,11,0,0,20,1,1,1,0
42,180032,13,14,0,13,0,0,40,1,1,0,0
27,229223,9,10,0,7,0,0,40,1,1,0,1
28,183445,8,9,0,12,0,0,70,0,1,0,0
51,25031,9,10,5,12,0,0,10,1,1,0,1
52,145548,11,12,5,7,0,0,40,1,1,1,1
41,211253,13,14,5,12,0,0,40,1,1,0,1
39,187098,14,15,5,12,15024,0,47,1,1,0,1
45,257855,6,7,5,0,0,0,50,1,0,1,0
38,108947,9,10,5,2,7688,0,40,1,1,1,1
